Site,DateTime,Water_Pres_psi,Water_Temp_F,Barom_Pres_psi,Air_Temp_F,Water_Level_ft,Water_Level_NoIce_ft,Filter_Ice,Notes
Red Barn,8/20/2020 16:00,11.50,62.94,11.11,93.30,1.21,1.21,0,
Red Barn,8/20/2020 17:00,11.49,62.60,11.10,83.76,1.21,1.21,0,
Red Barn,8/20/2020 18:00,11.50,62.25,11.10,77.23,1.22,1.22,0,
Red Barn,8/20/2020 19:00,11.50,60.88,11.10,71.34,1.22,1.22,0,
Red Barn,8/20/2020 20:00,11.52,59.68,11.12,68.76,1.22,1.22,0,
Red Barn,8/20/2020 21:00,11.54,58.65,11.15,66.71,1.22,1.22,0,
Red Barn,8/20/2020 22:00,11.55,57.96,11.15,58.99,1.22,1.22,0,
Red Barn,8/20/2020 23:00,11.53,57.44,11.13,54.84,1.23,1.23,0,
Red Barn,8/21/2020 0:00,11.53,56.92,11.14,49.94,1.22,1.22,0,
Red Barn,8/21/2020 1:00,11.54,56.58,11.14,46.01,1.22,1.22,0,
Red Barn,8/21/2020 2:00,11.54,56.23,11.15,43.10,1.22,1.22,0,
Red Barn,8/21/2020 3:00,11.54,55.88,11.15,40.88,1.21,1.21,0,
Red Barn,8/21/2020 4:00,11.55,55.71,11.15,39.38,1.22,1.22,0,
Red Barn,8/21/2020 5:00,11.55,55.36,11.16,38.63,1.21,1.21,0,
Red Barn,8/21/2020 6:00,11.56,55.19,11.16,38.25,1.22,1.22,0,
Red Barn,8/21/2020 7:00,11.56,54.84,11.17,37.87,1.21,1.21,0,
Red Barn,8/21/2020 8:00,11.57,54.84,11.17,40.70,1.21,1.21,0,
Red Barn,8/21/2020 9:00,11.56,55.54,11.17,47.09,1.21,1.21,0,
Red Barn,8/21/2020 10:00,11.56,57.10,11.17,57.44,1.21,1.21,0,
Red Barn,8/21/2020 11:00,11.56,59.34,11.16,68.59,1.22,1.22,0,
Red Barn,8/21/2020 12:00,11.55,61.74,11.15,75.14,1.23,1.23,0,
Red Barn,8/21/2020 13:00,11.54,63.80,11.14,84.65,1.22,1.22,0,
Red Barn,8/21/2020 14:00,11.53,65.51,11.13,88.28,1.22,1.22,0,
Red Barn,8/21/2020 15:00,11.53,66.71,11.13,95.98,1.22,1.22,0,
Red Barn,8/21/2020 16:00,11.53,65.85,11.13,93.12,1.23,1.23,0,
Red Barn,8/21/2020 17:00,11.52,63.63,11.13,80.21,1.23,1.23,0,
Red Barn,8/21/2020 18:00,11.52,62.25,11.12,76.53,1.22,1.22,0,
Red Barn,8/21/2020 19:00,11.52,61.57,11.12,73.93,1.22,1.22,0,
Red Barn,8/21/2020 20:00,11.53,60.54,11.13,64.48,1.23,1.23,0,
Red Barn,8/21/2020 21:00,11.53,59.51,11.14,54.67,1.21,1.21,0,
Red Barn,8/21/2020 22:00,11.54,58.48,11.15,48.52,1.21,1.21,0,
Red Barn,8/21/2020 23:00,11.54,57.61,11.15,44.74,1.20,1.20,0,
Red Barn,8/22/2020 0:00,11.55,57.27,11.16,41.81,1.20,1.20,0,
Red Barn,8/22/2020 1:00,11.55,56.75,11.16,39.20,1.21,1.21,0,
Red Barn,8/22/2020 2:00,11.55,56.23,11.16,37.30,1.21,1.21,0,
Red Barn,8/22/2020 3:00,11.56,55.88,11.17,35.76,1.21,1.21,0,
Red Barn,8/22/2020 4:00,11.56,55.54,11.17,34.59,1.20,1.20,0,
Red Barn,8/22/2020 5:00,11.57,55.19,11.18,33.21,1.20,1.20,0,
Red Barn,8/22/2020 6:00,11.57,54.84,11.18,32.82,1.20,1.20,0,
Red Barn,8/22/2020 7:00,11.58,54.50,11.19,32.42,1.20,1.20,0,
Red Barn,8/22/2020 8:00,11.58,54.50,11.19,35.76,1.20,1.20,0,
Red Barn,8/22/2020 9:00,11.58,55.19,11.19,43.47,1.20,1.20,0,
Red Barn,8/22/2020 10:00,11.58,56.58,11.19,54.67,1.20,1.20,0,
Red Barn,8/22/2020 11:00,11.57,58.82,11.18,66.71,1.20,1.20,0,
Red Barn,8/22/2020 12:00,11.56,61.05,11.17,77.23,1.20,1.20,0,
Red Barn,8/22/2020 13:00,11.55,63.28,11.16,87.37,1.20,1.20,0,
Red Barn,8/22/2020 14:00,11.55,64.83,11.15,98.50,1.21,1.21,0,
Red Barn,8/22/2020 15:00,11.54,64.48,11.15,93.49,1.22,1.22,0,
Red Barn,8/22/2020 16:00,11.53,64.48,11.15,95.78,1.20,1.20,0,
Red Barn,8/22/2020 17:00,11.53,63.28,11.14,88.28,1.21,1.21,0,
Red Barn,8/22/2020 18:00,11.53,61.74,11.14,82.33,1.21,1.21,0,
Red Barn,8/22/2020 19:00,11.53,60.71,11.14,73.41,1.20,1.20,0,
Red Barn,8/22/2020 20:00,11.53,59.51,11.15,64.31,1.20,1.20,0,
Red Barn,8/22/2020 21:00,11.54,58.82,11.15,57.96,1.21,1.21,0,
Red Barn,8/22/2020 22:00,11.55,57.96,11.16,53.10,1.20,1.20,0,
Red Barn,8/22/2020 23:00,11.55,57.27,11.16,48.87,1.19,1.19,0,
Red Barn,8/23/2020 0:00,11.55,56.75,11.17,45.29,1.19,1.19,0,
Red Barn,8/23/2020 1:00,11.55,56.23,11.17,42.18,1.19,1.19,0,
Red Barn,8/23/2020 2:00,11.55,55.71,11.17,40.51,1.18,1.18,0,
Red Barn,8/23/2020 3:00,11.56,55.19,11.18,40.51,1.19,1.19,0,
Red Barn,8/23/2020 4:00,11.57,54.84,11.18,39.76,1.20,1.20,0,
Red Barn,8/23/2020 5:00,11.56,54.50,11.18,38.82,1.20,1.20,0,
Red Barn,8/23/2020 6:00,11.57,54.32,11.19,37.11,1.19,1.19,0,
Red Barn,8/23/2020 7:00,11.57,54.15,11.19,36.72,1.19,1.19,0,
Red Barn,8/23/2020 8:00,11.58,54.15,11.20,40.51,1.18,1.18,0,
Red Barn,8/23/2020 9:00,11.58,55.02,11.20,49.76,1.19,1.19,0,
Red Barn,8/23/2020 10:00,11.58,55.88,11.20,55.88,1.19,1.19,0,
Red Barn,8/23/2020 11:00,11.58,56.92,11.19,61.40,1.20,1.20,0,
Red Barn,8/23/2020 12:00,11.56,58.65,11.18,71.68,1.19,1.19,0,
Red Barn,8/23/2020 13:00,11.55,61.05,11.17,90.12,1.19,1.19,0,
Red Barn,8/23/2020 14:00,11.54,62.94,11.16,92.36,1.20,1.20,0,
Red Barn,8/23/2020 15:00,11.55,62.43,11.16,83.94,1.20,1.20,0,
Red Barn,8/23/2020 16:00,11.54,62.25,11.16,94.06,1.19,1.19,0,
Red Barn,8/23/2020 17:00,11.54,62.25,11.16,93.49,1.20,1.20,0,
Red Barn,8/23/2020 18:00,11.54,61.74,11.16,83.94,1.20,1.20,0,
Red Barn,8/23/2020 19:00,11.55,60.71,11.16,74.27,1.20,1.20,0,
Red Barn,8/23/2020 20:00,11.56,59.34,11.17,65.68,1.20,1.20,0,
Red Barn,8/23/2020 21:00,11.56,58.13,11.17,57.96,1.20,1.20,0,
Red Barn,8/23/2020 22:00,11.56,57.44,11.18,52.93,1.19,1.19,0,
Red Barn,8/23/2020 23:00,11.56,56.92,11.18,48.87,1.19,1.19,0,
Red Barn,8/24/2020 0:00,11.56,56.40,11.18,45.47,1.19,1.19,0,
Red Barn,8/24/2020 1:00,11.56,55.88,11.18,42.92,1.19,1.19,0,
Red Barn,8/24/2020 2:00,11.56,55.54,11.18,42.92,1.19,1.19,0,
Red Barn,8/24/2020 3:00,11.56,55.36,11.18,43.10,1.19,1.19,0,
Red Barn,8/24/2020 4:00,11.57,55.02,11.18,41.63,1.19,1.19,0,
Red Barn,8/24/2020 5:00,11.57,54.67,11.19,40.88,1.19,1.19,0,
Red Barn,8/24/2020 6:00,11.57,54.50,11.19,39.38,1.19,1.19,0,
Red Barn,8/24/2020 7:00,11.58,54.32,11.19,40.13,1.19,1.19,0,
Red Barn,8/24/2020 8:00,11.58,54.32,11.20,43.47,1.19,1.19,0,
Red Barn,8/24/2020 9:00,11.58,55.02,11.20,51.52,1.19,1.19,0,
Red Barn,8/24/2020 10:00,11.58,56.23,11.19,61.40,1.19,1.19,0,
Red Barn,8/24/2020 11:00,11.57,58.13,11.18,68.93,1.20,1.20,0,
Red Barn,8/24/2020 12:00,11.56,60.37,11.17,78.27,1.20,1.20,0,
Red Barn,8/24/2020 13:00,11.55,62.60,11.16,90.31,1.20,1.20,0,
Red Barn,8/24/2020 14:00,11.54,64.48,11.15,94.44,1.19,1.19,0,
Red Barn,8/24/2020 15:00,11.53,65.68,11.14,98.50,1.19,1.19,0,
Red Barn,8/24/2020 16:00,11.53,65.68,11.14,92.36,1.20,1.20,0,
Red Barn,8/24/2020 17:00,11.53,63.63,11.14,84.47,1.22,1.22,0,
Red Barn,8/24/2020 18:00,11.54,61.05,11.15,76.70,1.20,1.20,0,
Red Barn,8/24/2020 19:00,11.55,59.51,11.16,67.56,1.20,1.20,0,
Red Barn,8/24/2020 20:00,11.55,58.82,11.16,64.48,1.20,1.20,0,
Red Barn,8/24/2020 21:00,11.55,58.48,11.17,63.97,1.20,1.20,0,
Red Barn,8/24/2020 22:00,11.56,57.96,11.17,59.85,1.19,1.19,0,
Red Barn,8/24/2020 23:00,11.56,57.79,11.18,56.40,1.18,1.18,0,
Red Barn,8/25/2020 0:00,11.56,57.61,11.18,54.32,1.18,1.18,0,
Red Barn,8/25/2020 1:00,11.55,57.27,11.18,50.64,1.17,1.17,0,
Red Barn,8/25/2020 2:00,11.55,56.75,11.17,47.09,1.18,1.18,0,
Red Barn,8/25/2020 3:00,11.55,56.40,11.18,44.74,1.17,1.17,0,
Red Barn,8/25/2020 4:00,11.56,56.06,11.18,44.20,1.17,1.17,0,
Red Barn,8/25/2020 5:00,11.56,55.71,11.18,43.28,1.17,1.17,0,
Red Barn,8/25/2020 6:00,11.56,55.36,11.19,43.47,1.17,1.17,0,
Red Barn,8/25/2020 7:00,11.57,55.19,11.19,41.81,1.18,1.18,0,
Red Barn,8/25/2020 8:00,11.57,55.19,11.19,44.38,1.18,1.18,0,
Red Barn,8/25/2020 9:00,11.57,55.71,11.19,51.35,1.18,1.18,0,
Red Barn,8/25/2020 10:00,11.57,57.27,11.19,62.43,1.18,1.18,0,
Red Barn,8/25/2020 11:00,11.56,59.68,11.18,72.03,1.17,1.17,0,
Red Barn,8/25/2020 12:00,11.55,62.25,11.17,79.33,1.19,1.19,0,
Red Barn,8/25/2020 13:00,11.53,64.48,11.15,88.10,1.18,1.18,0,
Red Barn,8/25/2020 14:00,11.52,66.19,11.14,95.21,1.18,1.18,0,
Red Barn,8/25/2020 15:00,11.51,67.56,11.13,104.33,1.18,1.18,0,
Red Barn,8/25/2020 16:00,11.51,68.08,11.13,108.32,1.18,1.18,0,
Red Barn,8/25/2020 17:00,11.51,66.02,11.13,83.58,1.20,1.20,0,
Red Barn,8/25/2020 18:00,11.52,63.80,11.13,74.79,1.20,1.20,0,
Red Barn,8/25/2020 19:00,11.52,62.08,11.14,70.48,1.19,1.19,0,
Red Barn,8/25/2020 20:00,11.53,61.40,11.14,66.54,1.20,1.20,0,
Red Barn,8/25/2020 21:00,11.53,61.05,11.15,62.60,1.18,1.18,0,
Red Barn,8/25/2020 22:00,11.53,60.37,11.15,57.61,1.18,1.18,0,
Red Barn,8/25/2020 23:00,11.53,59.68,11.15,52.93,1.17,1.17,0,
Red Barn,8/26/2020 0:00,11.53,58.99,11.16,49.94,1.17,1.17,0,
Red Barn,8/26/2020 1:00,11.53,58.48,11.15,46.91,1.18,1.18,0,
Red Barn,8/26/2020 2:00,11.53,57.96,11.15,46.01,1.17,1.17,0,
Red Barn,8/26/2020 3:00,11.53,57.61,11.15,44.56,1.18,1.18,0,
Red Barn,8/26/2020 4:00,11.53,57.27,11.15,43.10,1.17,1.17,0,
Red Barn,8/26/2020 5:00,11.53,57.10,11.15,41.44,1.17,1.17,0,
Red Barn,8/26/2020 6:00,11.54,56.58,11.16,41.63,1.17,1.17,0,
Red Barn,8/26/2020 7:00,11.54,56.58,11.17,41.99,1.17,1.17,0,
Red Barn,8/26/2020 8:00,11.54,56.58,11.17,47.27,1.17,1.17,0,
Red Barn,8/26/2020 9:00,11.55,57.10,11.17,51.17,1.17,1.17,0,
Red Barn,8/26/2020 10:00,11.55,58.65,11.17,60.02,1.18,1.18,0,
Red Barn,8/26/2020 11:00,11.53,60.71,11.16,70.65,1.17,1.17,0,
Red Barn,8/26/2020 12:00,11.52,62.94,11.15,77.75,1.17,1.17,0,
Red Barn,8/26/2020 13:00,11.52,64.65,11.14,86.64,1.18,1.18,0,
Red Barn,8/26/2020 14:00,11.50,66.54,11.12,95.21,1.18,1.18,0,
Red Barn,8/26/2020 15:00,11.49,67.22,11.12,96.17,1.17,1.17,0,
Red Barn,8/26/2020 16:00,11.50,66.19,11.11,77.57,1.20,1.20,0,
Red Barn,8/26/2020 17:00,11.51,64.83,11.12,76.18,1.19,1.19,0,
Red Barn,8/26/2020 18:00,11.50,63.11,11.12,74.27,1.19,1.19,0,
Red Barn,8/26/2020 19:00,11.51,61.74,11.12,69.62,1.20,1.20,0,
Red Barn,8/26/2020 20:00,11.50,61.40,11.12,64.83,1.19,1.19,0,
Red Barn,8/26/2020 21:00,11.50,60.88,11.12,63.11,1.19,1.19,0,
Red Barn,8/26/2020 22:00,11.50,60.02,11.12,59.85,1.19,1.19,0,
Red Barn,8/26/2020 23:00,11.51,59.68,11.13,55.71,1.19,1.19,0,
Red Barn,8/27/2020 0:00,11.51,58.99,11.13,50.82,1.19,1.19,0,
Red Barn,8/27/2020 1:00,11.51,58.65,11.13,47.09,1.19,1.19,0,
Red Barn,8/27/2020 2:00,11.51,58.13,11.13,45.29,1.18,1.18,0,
Red Barn,8/27/2020 3:00,11.51,57.79,11.13,45.47,1.19,1.19,0,
Red Barn,8/27/2020 4:00,11.51,57.27,11.13,44.56,1.18,1.18,0,
Red Barn,8/27/2020 5:00,11.52,57.10,11.14,42.73,1.18,1.18,0,
Red Barn,8/27/2020 6:00,11.52,56.75,11.14,40.70,1.19,1.19,0,
Red Barn,8/27/2020 7:00,11.53,56.40,11.15,40.13,1.19,1.19,0,
Red Barn,8/27/2020 8:00,11.54,56.40,11.15,43.47,1.20,1.20,0,
Red Barn,8/27/2020 9:00,11.53,57.10,11.15,50.11,1.19,1.19,0,
Red Barn,8/27/2020 10:00,11.53,58.82,11.14,60.71,1.20,1.20,0,
Red Barn,8/27/2020 11:00,11.52,61.05,11.13,70.65,1.21,1.21,0,
Red Barn,8/27/2020 12:00,11.51,63.46,11.12,78.80,1.20,1.20,0,
Red Barn,8/27/2020 13:00,11.50,65.68,11.11,88.28,1.21,1.21,0,
Red Barn,8/27/2020 14:00,11.49,67.22,11.10,93.12,1.21,1.21,0,
Red Barn,8/27/2020 15:00,11.48,68.25,11.09,100.68,1.20,1.20,0,
Red Barn,8/27/2020 16:00,11.48,67.05,11.08,89.20,1.22,1.22,0,
Red Barn,8/27/2020 17:00,11.49,65.51,11.09,80.03,1.22,1.22,0,
Red Barn,8/27/2020 18:00,11.49,63.46,11.09,75.66,1.22,1.22,0,
Red Barn,8/27/2020 19:00,11.48,61.74,11.09,71.68,1.21,1.21,0,
Red Barn,8/27/2020 20:00,11.49,60.71,11.09,66.54,1.22,1.22,0,
Red Barn,8/27/2020 21:00,11.50,59.68,11.11,59.68,1.21,1.21,0,
Red Barn,8/27/2020 22:00,11.50,58.99,11.11,54.15,1.20,1.20,0,
Red Barn,8/27/2020 23:00,11.50,58.82,11.11,51.87,1.20,1.20,0,
Red Barn,8/28/2020 0:00,11.50,58.48,11.12,52.58,1.19,1.19,0,
Red Barn,8/28/2020 1:00,11.50,58.30,11.12,50.47,1.20,1.20,0,
Red Barn,8/28/2020 2:00,11.50,57.96,11.12,48.70,1.19,1.19,0,
Red Barn,8/28/2020 3:00,11.51,57.79,11.12,46.55,1.20,1.20,0,
Red Barn,8/28/2020 4:00,11.52,57.44,11.13,45.10,1.20,1.20,0,
Red Barn,8/28/2020 5:00,11.53,57.27,11.14,43.65,1.21,1.21,0,
Red Barn,8/28/2020 6:00,11.53,57.27,11.14,43.83,1.20,1.20,0,
Red Barn,8/28/2020 7:00,11.53,57.10,11.14,44.20,1.20,1.20,0,
Red Barn,8/28/2020 8:00,11.54,57.10,11.15,48.34,1.20,1.20,0,
Red Barn,8/28/2020 9:00,11.54,57.79,11.15,53.80,1.20,1.20,0,
Red Barn,8/28/2020 10:00,11.55,58.99,11.15,62.60,1.21,1.21,0,
Red Barn,8/28/2020 11:00,11.54,60.37,11.15,67.74,1.21,1.21,0,
Red Barn,8/28/2020 12:00,11.53,62.08,11.14,76.70,1.21,1.21,0,
Red Barn,8/28/2020 13:00,11.52,62.94,11.13,82.15,1.20,1.20,0,
Red Barn,8/28/2020 14:00,11.51,64.14,11.12,86.46,1.20,1.20,0,
Red Barn,8/28/2020 15:00,11.51,64.31,11.11,82.15,1.22,1.22,0,
Red Barn,8/28/2020 16:00,11.56,62.94,11.16,64.83,1.21,1.21,0,
Red Barn,8/28/2020 17:00,11.55,61.40,11.16,58.30,1.22,1.22,0,
Red Barn,8/28/2020 18:00,11.55,59.85,11.16,58.13,1.21,1.21,0,
Red Barn,8/28/2020 19:00,11.55,58.82,11.15,58.48,1.21,1.21,0,
Red Barn,8/28/2020 20:00,11.54,58.13,11.15,57.61,1.20,1.20,0,
Red Barn,8/28/2020 21:00,11.55,57.96,11.16,52.75,1.20,1.20,0,
Red Barn,8/28/2020 22:00,11.55,57.27,11.16,49.40,1.20,1.20,0,
Red Barn,8/28/2020 23:00,11.55,56.92,11.16,49.05,1.20,1.20,0,
Red Barn,8/29/2020 0:00,11.55,56.58,11.16,47.80,1.20,1.20,0,
Red Barn,8/29/2020 1:00,11.55,56.23,11.16,45.29,1.20,1.20,0,
Red Barn,8/29/2020 2:00,11.55,55.88,11.16,43.47,1.21,1.21,0,
Red Barn,8/29/2020 3:00,11.55,55.54,11.16,41.99,1.21,1.21,0,
Red Barn,8/29/2020 4:00,11.54,55.36,11.15,41.63,1.21,1.21,0,
Red Barn,8/29/2020 5:00,11.55,55.02,11.15,40.32,1.21,1.21,0,
Red Barn,8/29/2020 6:00,11.55,54.84,11.16,40.88,1.22,1.22,0,
Red Barn,8/29/2020 7:00,11.56,54.67,11.16,41.81,1.22,1.22,0,
Red Barn,8/29/2020 8:00,11.57,55.02,11.17,44.56,1.24,1.24,0,
Red Barn,8/29/2020 9:00,11.57,55.36,11.17,46.37,1.24,1.24,0,
Red Barn,8/29/2020 10:00,11.58,55.71,11.17,50.47,1.25,1.25,0,
Red Barn,8/29/2020 11:00,11.58,56.23,11.18,54.15,1.24,1.24,0,
Red Barn,8/29/2020 12:00,11.59,56.58,11.18,57.79,1.25,1.25,0,
Red Barn,8/29/2020 13:00,11.58,56.75,11.17,58.13,1.25,1.25,0,
Red Barn,8/29/2020 14:00,11.56,57.44,11.15,63.97,1.25,1.25,0,
Red Barn,8/29/2020 15:00,11.55,58.30,11.14,71.17,1.25,1.25,0,
Red Barn,8/29/2020 16:00,11.53,59.34,11.12,76.88,1.26,1.26,0,
Red Barn,8/29/2020 17:00,11.52,60.02,11.11,77.23,1.26,1.26,0,
Red Barn,8/29/2020 18:00,11.54,59.68,11.12,70.65,1.26,1.26,0,
Red Barn,8/29/2020 19:00,11.54,58.48,11.12,58.48,1.26,1.26,0,
Red Barn,8/29/2020 20:00,11.54,57.27,11.13,55.19,1.25,1.25,0,
Red Barn,8/29/2020 21:00,11.55,56.23,11.13,49.58,1.27,1.27,0,
Red Barn,8/29/2020 22:00,11.55,54.84,11.14,44.56,1.26,1.26,0,
Red Barn,8/29/2020 23:00,11.55,54.67,11.14,43.83,1.26,1.26,0,
Red Barn,8/30/2020 0:00,11.55,54.50,11.13,45.10,1.26,1.26,0,
Red Barn,8/30/2020 1:00,11.56,54.32,11.15,46.37,1.26,1.26,0,
Red Barn,8/30/2020 2:00,11.55,54.32,11.14,46.37,1.26,1.26,0,
Red Barn,8/30/2020 3:00,11.53,54.15,11.12,44.01,1.26,1.26,0,
Red Barn,8/30/2020 4:00,11.52,53.80,11.11,41.07,1.25,1.25,0,
Red Barn,8/30/2020 5:00,11.53,53.45,11.12,38.25,1.26,1.26,0,
Red Barn,8/30/2020 6:00,11.53,53.10,11.11,38.44,1.27,1.27,0,
Red Barn,8/30/2020 7:00,11.53,52.93,11.12,40.13,1.26,1.26,0,
Red Barn,8/30/2020 8:00,11.52,53.27,11.12,43.83,1.25,1.25,0,
Red Barn,8/30/2020 9:00,11.53,53.80,11.11,47.98,1.27,1.27,0,
Red Barn,8/30/2020 10:00,11.53,54.50,11.11,52.93,1.27,1.27,0,
Red Barn,8/30/2020 11:00,11.51,56.23,11.10,58.65,1.27,1.27,0,
Red Barn,8/30/2020 12:00,11.50,58.30,11.08,65.85,1.27,1.27,0,
Red Barn,8/30/2020 13:00,11.49,60.37,11.07,75.48,1.27,1.27,0,
Red Barn,8/30/2020 14:00,11.49,60.37,11.07,69.96,1.27,1.27,0,
Red Barn,8/30/2020 15:00,11.48,60.20,11.06,72.03,1.28,1.28,0,
Red Barn,8/30/2020 16:00,11.48,59.51,11.06,71.68,1.28,1.28,0,
Red Barn,8/30/2020 17:00,11.47,58.82,11.05,70.31,1.27,1.27,0,
Red Barn,8/30/2020 18:00,11.46,58.48,11.05,69.11,1.26,1.26,0,
Red Barn,8/30/2020 19:00,11.46,57.79,11.05,65.51,1.26,1.26,0,
Red Barn,8/30/2020 20:00,11.47,56.75,11.05,62.60,1.26,1.26,0,
Red Barn,8/30/2020 21:00,11.48,55.71,11.07,54.15,1.25,1.25,0,
Red Barn,8/30/2020 22:00,11.49,55.19,11.08,52.05,1.25,1.25,0,
Red Barn,8/30/2020 23:00,11.49,54.67,11.08,47.98,1.25,1.25,0,
Red Barn,8/31/2020 0:00,11.49,54.32,11.09,45.47,1.25,1.25,0,
Red Barn,8/31/2020 1:00,11.49,53.97,11.09,41.07,1.25,1.25,0,
Red Barn,8/31/2020 2:00,11.50,53.80,11.09,38.25,1.24,1.24,0,
Red Barn,8/31/2020 3:00,11.49,53.45,11.09,35.76,1.24,1.24,0,
Red Barn,8/31/2020 4:00,11.49,53.27,11.09,33.81,1.24,1.24,0,
Red Barn,8/31/2020 5:00,11.49,52.93,11.09,32.62,1.24,1.24,0,
Red Barn,8/31/2020 6:00,11.49,52.75,11.09,31.82,1.24,1.24,0,
Red Barn,8/31/2020 7:00,11.49,52.40,11.09,30.81,1.24,1.24,0,
Red Barn,8/31/2020 8:00,11.49,52.40,11.09,33.61,1.24,1.24,0,
Red Barn,8/31/2020 9:00,11.48,53.10,11.08,41.63,1.24,1.24,0,
Red Barn,8/31/2020 10:00,11.48,54.50,11.07,53.97,1.24,1.24,0,
Red Barn,8/31/2020 11:00,11.46,56.75,11.06,64.65,1.24,1.24,0,
Red Barn,8/31/2020 12:00,11.45,58.99,11.05,71.86,1.24,1.24,0,
Red Barn,8/31/2020 13:00,11.43,60.88,11.03,78.80,1.23,1.23,0,
Red Barn,8/31/2020 14:00,11.43,61.05,11.03,78.45,1.24,1.24,0,
Red Barn,8/31/2020 15:00,11.43,60.88,11.02,79.85,1.23,1.23,0,
Red Barn,8/31/2020 16:00,11.42,59.34,11.02,70.31,1.24,1.24,0,
Red Barn,8/31/2020 17:00,11.43,58.13,11.02,62.08,1.25,1.25,0,
Red Barn,8/31/2020 18:00,11.44,56.58,11.04,54.67,1.24,1.24,0,
Red Barn,8/31/2020 19:00,11.44,55.88,11.03,54.32,1.24,1.24,0,
Red Barn,8/31/2020 20:00,11.46,55.36,11.06,53.10,1.23,1.23,0,
Red Barn,8/31/2020 21:00,11.47,55.02,11.06,51.17,1.24,1.24,0,
Red Barn,8/31/2020 22:00,11.48,54.84,11.08,49.23,1.23,1.23,0,
Red Barn,8/31/2020 23:00,11.49,54.67,11.09,47.62,1.23,1.23,0,
Red Barn,9/1/2020 0:00,11.49,54.50,11.09,45.83,1.24,1.24,0,
Red Barn,9/1/2020 1:00,11.49,54.32,11.09,44.74,1.22,1.22,0,
Red Barn,9/1/2020 2:00,11.48,53.97,11.09,43.10,1.23,1.23,0,
Red Barn,9/1/2020 3:00,11.48,53.62,11.08,40.13,1.24,1.24,0,
Red Barn,9/1/2020 4:00,11.48,53.27,11.08,37.49,1.23,1.23,0,
Red Barn,9/1/2020 5:00,11.49,52.93,11.09,36.15,1.23,1.23,0,
Red Barn,9/1/2020 6:00,11.49,52.75,11.09,36.53,1.23,1.23,0,
Red Barn,9/1/2020 7:00,11.50,52.75,11.10,37.30,1.23,1.23,0,
Red Barn,9/1/2020 8:00,11.50,52.75,11.10,39.95,1.22,1.22,0,
Red Barn,9/1/2020 9:00,11.50,53.27,11.11,45.10,1.21,1.21,0,
Red Barn,9/1/2020 10:00,11.50,54.32,11.11,50.82,1.21,1.21,0,
Red Barn,9/1/2020 11:00,11.50,55.71,11.11,55.88,1.20,1.20,0,
Red Barn,9/1/2020 12:00,11.50,57.27,11.11,60.02,1.20,1.20,0,
Red Barn,9/1/2020 13:00,11.50,59.68,11.11,68.08,1.19,1.19,0,
Red Barn,9/1/2020 14:00,11.49,61.05,11.11,73.23,1.19,1.19,0,
Red Barn,9/1/2020 15:00,11.49,62.08,11.10,74.62,1.19,1.19,0,
Red Barn,9/1/2020 16:00,11.48,62.43,11.10,74.96,1.18,1.18,0,
Red Barn,9/1/2020 17:00,11.48,62.08,11.10,68.25,1.18,1.18,0,
Red Barn,9/1/2020 18:00,11.49,60.88,11.11,65.17,1.18,1.18,0,
Red Barn,9/1/2020 19:00,11.49,59.34,11.11,62.77,1.17,1.17,0,
Red Barn,9/1/2020 20:00,11.50,57.79,11.12,55.19,1.18,1.18,0,
Red Barn,9/1/2020 21:00,11.51,56.58,11.14,49.05,1.17,1.17,0,
Red Barn,9/1/2020 22:00,11.53,55.19,11.15,47.09,1.17,1.17,0,
Red Barn,9/1/2020 23:00,11.53,54.50,11.16,43.83,1.17,1.17,0,
Red Barn,9/2/2020 0:00,11.54,53.97,11.17,37.68,1.16,1.16,0,
Red Barn,9/2/2020 1:00,11.54,53.62,11.17,34.00,1.16,1.16,0,
Red Barn,9/2/2020 2:00,11.54,53.45,11.18,32.22,1.15,1.15,0,
Red Barn,9/2/2020 3:00,11.55,53.10,11.18,31.01,1.16,1.16,0,
Red Barn,9/2/2020 4:00,11.54,52.75,11.17,30.00,1.16,1.16,0,
Red Barn,9/2/2020 5:00,11.54,52.58,11.17,29.38,1.16,1.16,0,
Red Barn,9/2/2020 6:00,11.55,52.23,11.18,28.56,1.15,1.15,0,
Red Barn,9/2/2020 7:00,11.55,52.05,11.19,27.93,1.14,1.14,0,
Red Barn,9/2/2020 8:00,11.56,51.87,11.20,30.40,1.15,1.15,0,
Red Barn,9/2/2020 9:00,11.55,52.58,11.19,40.70,1.14,1.14,0,
Red Barn,9/2/2020 10:00,11.55,54.50,11.19,52.40,1.15,1.15,0,
Red Barn,9/2/2020 11:00,11.54,56.92,11.18,61.74,1.15,1.15,0,
Red Barn,9/2/2020 12:00,11.53,59.68,11.17,67.91,1.15,1.15,0,
Red Barn,9/2/2020 13:00,11.52,62.08,11.15,77.40,1.15,1.15,0,
Red Barn,9/2/2020 14:00,11.52,63.80,11.15,82.69,1.17,1.17,0,
Red Barn,9/2/2020 15:00,11.51,64.83,11.14,85.01,1.15,1.15,0,
Red Barn,9/2/2020 16:00,11.50,64.83,11.13,85.19,1.16,1.16,0,
Red Barn,9/2/2020 17:00,11.50,63.97,11.13,78.27,1.16,1.16,0,
Red Barn,9/2/2020 18:00,11.49,62.08,11.12,72.55,1.15,1.15,0,
Red Barn,9/2/2020 19:00,11.49,60.20,11.12,68.59,1.15,1.15,0,
