River,ReleaseSite,Date,Time,UTM_X,UTM_Y,Species,Length,Weight,TagType,TagID,QAQC,TagSize,Ant,Event,FinClip,Mortality,Comments,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404018,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404019,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404020,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404021,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404022,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404023,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404024,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404025,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404026,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404027,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404028,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404029,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404030,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404031,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404032,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404033,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404034,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404035,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404036,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404037,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404038,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404039,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404040,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404041,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404042,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404043,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404044,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404045,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404046,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404047,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404048,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404049,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404050,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404051,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404052,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404053,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404054,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404055,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404056,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404057,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404058,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404059,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404060,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404061,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404062,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404063,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404064,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404065,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404066,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404067,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404068,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404069,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404070,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404071,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404072,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404073,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404074,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404075,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404076,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404077,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404078,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404079,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404080,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404081,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404082,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404083,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404084,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404085,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404086,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404087,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404088,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404089,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404090,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404091,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404092,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404093,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404094,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404095,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404096,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404097,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404098,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404099,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404100,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404101,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404102,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404103,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404104,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404105,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404106,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404107,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404108,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404109,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404110,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404111,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404112,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404113,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404114,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404115,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404116,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404117,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404118,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404119,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404120,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404121,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404122,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404123,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404124,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404125,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404126,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404127,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404128,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404129,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404130,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404131,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404132,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404133,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404134,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404135,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404136,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404137,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404138,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404139,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404140,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404141,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404142,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404143,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404144,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404145,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404146,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404147,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404148,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404149,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404150,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404151,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404152,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404153,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404154,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404155,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404156,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404157,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404158,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404159,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404160,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404161,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404162,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404163,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404164,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404165,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404166,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404167,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404168,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404169,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404170,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404171,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404172,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404173,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404174,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404175,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404176,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404177,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404178,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404179,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404180,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404181,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404182,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404183,,12,Handheld,Release,,0,,
Colorado River,Shadow Mountain Reservoir,9/14/2023,12:00:00,427789,4451084,TGM,NA,NA,HA,226001404184,,12,Handheld,Release,,0,,
